pid,question,preChatQuestion,preChatResponse,preChatDomain,postChatQuestion,postChatResponse,postChatDomain,predictShared,matchType,matchedDomain,matchedIdx,matchedQuestion,matchedTolerance,groupId
631bfb8f27645e704e21c1cd,4,Do you go out on weekdays?,1,arbitrary,your partner goes out on weekdays?,2,arbitrary,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,5,Do you eat breakfast?,4,arbitrary,your partner eats breakfast?,4,arbitrary,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,6,Have you stayed in the same place for your entire life?,5,background,your partner has stayed in the same place for your entire life?,3,background,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,7,Did you or your family immigrate to a new country?,5,background,your partner or their family immigrated to a new country?,3,background,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,8,Do you enjoy spending time with your family?,1,background,your partner enjoys spending time with their family?,3,background,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,9,Do you live in a city?,5,background,your partner lives in a city?,3,background,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,10,Do you live in a warm climate?,2,background,your partner lives in a warm climate?,3,background,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,3,identity,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,3,identity,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,4,identity,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,14,Do you feel like an outsider in your local community?,2,identity,your partner feels like an outsider in their local community?,4,identity,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,1,identity,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,16,Can stealing ever be justified?,1,morality,your partner believes stealing can be justified?,3,morality,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,17,Is lying acceptable?,4,morality,your partner believes lying is acceptable?,3,morality,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,18,Are people innately good?,4,morality,your partner believes people are innately good?,4,morality,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,19,Can a machine be moral?,3,morality,your partner believes a machine can be moral?,3,morality,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,20,Is it ethical to eat meat?,5,morality,your partner believes it is ethical to eat meat?,4,morality,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,21,Do you feel like the country is moving in the right direction?,2,politics,your partner believes the country is moving in the right direction?,3,politics,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,22,Do you think elected officials work to support the public's best interest?,3,politics,your partner believes elected officials work to support the public's best interest?,3,politics,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,23,Do you affiliate with any political party?,1,politics,your partner affiliates with any political party?,3,politics,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,3,politics,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,25,Are you going to vote in the next election?,1,politics,your partner will vote in the next election?,3,politics,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,26,Do you enjoy museums?,2,preferences,your partner enjoys museums?,3,preferences,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,27,Do you attend live music concerts?,1,preferences,your partner attends live music concerts?,1,preferences,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,28,Do you prefer TV shows over movies?,5,preferences,your partner prefers TV shows over movies?,4,preferences,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,29,Do you enjoy reading?,4,preferences,your partner enjoys reading?,5,preferences,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,30,Do you create art?,1,preferences,your partner creates art?,3,preferences,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,31,Do you regularly attend religious services?,5,religion,your partner regularly attends religious services?,3,religion,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,32,Are you a spiritual person?,3,religion,your partner is a spiritual person?,3,religion,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,33,Are you affiliated with any organized religion?,5,religion,your partner is affiliated with any organized religion?,3,religion,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,34,Do you believe in God or a higher power?,5,religion,your partner believes in God or a higher power?,3,religion,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631bfb8f27645e704e21c1cd,35,Do you believe in an afterlife?,5,religion,your partner believes in an afterlife?,3,religion,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
631fc3e54c3c0515402fdd17,1,Do you exercise regularly?,2,arbitrary,your partner exercises regularly?,3,arbitrary,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,4,arbitrary,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,3,Do you work from home?,5,arbitrary,your partner works from home?,3,arbitrary,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,4,Do you go out on weekdays?,2,arbitrary,your partner goes out on weekdays?,3,arbitrary,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,5,Do you eat breakfast?,4,arbitrary,your partner eats breakfast?,4,arbitrary,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,6,Have you stayed in the same place for your entire life?,4,background,your partner has stayed in the same place for your entire life?,4,background,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,2,background,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,8,Do you enjoy spending time with your family?,5,background,your partner enjoys spending time with their family?,4,background,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,9,Do you live in a city?,1,background,your partner lives in a city?,4,background,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,10,Do you live in a warm climate?,5,background,your partner lives in a warm climate?,2,background,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,2,identity,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,4,identity,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,14,Do you feel like an outsider in your local community?,2,identity,your partner feels like an outsider in their local community?,2,identity,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,2,identity,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,4,morality,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,17,Is lying acceptable?,2,morality,your partner believes lying is acceptable?,3,morality,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,18,Are people innately good?,2,morality,your partner believes people are innately good?,3,morality,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,19,Can a machine be moral?,4,morality,your partner believes a machine can be moral?,3,morality,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,20,Is it ethical to eat meat?,4,morality,your partner believes it is ethical to eat meat?,3,morality,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,21,Do you feel like the country is moving in the right direction?,3,politics,your partner believes the country is moving in the right direction?,3,politics,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,4,politics,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,23,Do you affiliate with any political party?,2,politics,your partner affiliates with any political party?,3,politics,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,4,politics,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,25,Are you going to vote in the next election?,4,politics,your partner will vote in the next election?,4,politics,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,26,Do you enjoy museums?,4,preferences,your partner enjoys museums?,5,preferences,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,27,Do you attend live music concerts?,4,preferences,your partner attends live music concerts?,4,preferences,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,28,Do you prefer TV shows over movies?,4,preferences,your partner prefers TV shows over movies?,4,preferences,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,4,preferences,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,30,Do you create art?,1,preferences,your partner creates art?,1,preferences,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,3,religion,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,32,Are you a spiritual person?,2,religion,your partner is a spiritual person?,4,religion,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,3,religion,0,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,34,Do you believe in God or a higher power?,4,religion,your partner believes in God or a higher power?,4,religion,1,high,preferences,30,Do you create art?,0,intense-scarlet
631fc3e54c3c0515402fdd17,35,Do you believe in an afterlife?,4,religion,your partner believes in an afterlife?,3,religion,0,high,preferences,30,Do you create art?,0,intense-scarlet
63268e60fbfb9c73671faa37,1,Do you exercise regularly?,2,arbitrary,your partner exercises regularly?,3,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,2,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,3,Do you work from home?,2,arbitrary,your partner works from home?,4,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,4,Do you go out on weekdays?,2,arbitrary,your partner goes out on weekdays?,5,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,5,Do you eat breakfast?,1,arbitrary,your partner eats breakfast?,5,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,4,background,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,7,Did you or your family immigrate to a new country?,5,background,your partner or their family immigrated to a new country?,2,background,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,8,Do you enjoy spending time with your family?,2,background,your partner enjoys spending time with their family?,4,background,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,9,Do you live in a city?,3,background,your partner lives in a city?,5,background,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,10,Do you live in a warm climate?,4,background,your partner lives in a warm climate?,2,background,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,1,identity,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,5,identity,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,4,identity,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,14,Do you feel like an outsider in your local community?,4,identity,your partner feels like an outsider in their local community?,1,identity,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,2,identity,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,4,morality,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,17,Is lying acceptable?,4,morality,your partner believes lying is acceptable?,4,morality,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,18,Are people innately good?,4,morality,your partner believes people are innately good?,4,morality,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,19,Can a machine be moral?,1,morality,your partner believes a machine can be moral?,2,morality,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,20,Is it ethical to eat meat?,5,morality,your partner believes it is ethical to eat meat?,2,morality,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,21,Do you feel like the country is moving in the right direction?,3,politics,your partner believes the country is moving in the right direction?,2,politics,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,3,politics,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,23,Do you affiliate with any political party?,2,politics,your partner affiliates with any political party?,4,politics,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,3,politics,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,4,politics,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,5,preferences,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,27,Do you attend live music concerts?,1,preferences,your partner attends live music concerts?,4,preferences,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,28,Do you prefer TV shows over movies?,3,preferences,your partner prefers TV shows over movies?,5,preferences,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,4,preferences,1,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,30,Do you create art?,1,preferences,your partner creates art?,4,preferences,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,31,Do you regularly attend religious services?,5,religion,your partner regularly attends religious services?,1,religion,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,32,Are you a spiritual person?,5,religion,your partner is a spiritual person?,2,religion,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,33,Are you affiliated with any organized religion?,5,religion,your partner is affiliated with any organized religion?,1,religion,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,34,Do you believe in God or a higher power?,5,religion,your partner believes in God or a higher power?,2,religion,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
63268e60fbfb9c73671faa37,35,Do you believe in an afterlife?,5,religion,your partner believes in an afterlife?,2,religion,0,high,identity,11,Are you a parent or caregiver?,0,considerable-pink
633f63a85f73534dbcfa5ae5,1,Do you exercise regularly?,5,arbitrary,your partner exercises regularly?,4,arbitrary,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,3,arbitrary,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,3,Do you work from home?,5,arbitrary,your partner works from home?,4,arbitrary,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,4,Do you go out on weekdays?,5,arbitrary,your partner goes out on weekdays?,4,arbitrary,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,5,Do you eat breakfast?,1,arbitrary,your partner eats breakfast?,4,arbitrary,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,2,background,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,3,background,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,8,Do you enjoy spending time with your family?,3,background,your partner enjoys spending time with their family?,4,background,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,9,Do you live in a city?,2,background,your partner lives in a city?,2,background,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,10,Do you live in a warm climate?,1,background,your partner lives in a warm climate?,3,background,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,2,identity,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,12,Do you identify as the gender which you were assigned at birth?,1,identity,your partner identifies as the gender they were assigned at birth?,3,identity,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,13,Do you identify as heterosexual?,1,identity,your partner identifies as heterosexual?,4,identity,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,14,Do you feel like an outsider in your local community?,3,identity,your partner feels like an outsider in their local community?,4,identity,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,15,Are you married or dating someone?,4,identity,your partner is married or dating someone?,3,identity,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,16,Can stealing ever be justified?,5,morality,your partner believes stealing can be justified?,4,morality,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,17,Is lying acceptable?,5,morality,your partner believes lying is acceptable?,3,morality,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,18,Are people innately good?,3,morality,your partner believes people are innately good?,4,morality,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,19,Can a machine be moral?,4,morality,your partner believes a machine can be moral?,4,morality,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,20,Is it ethical to eat meat?,3,morality,your partner believes it is ethical to eat meat?,3,morality,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,21,Do you feel like the country is moving in the right direction?,2,politics,your partner believes the country is moving in the right direction?,2,politics,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,2,politics,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,23,Do you affiliate with any political party?,2,politics,your partner affiliates with any political party?,4,politics,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,24,Should events in politicians' personal lives impact their ability to hold public office?,5,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,4,politics,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,3,politics,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,3,preferences,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,27,Do you attend live music concerts?,5,preferences,your partner attends live music concerts?,2,preferences,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,28,Do you prefer TV shows over movies?,4,preferences,your partner prefers TV shows over movies?,5,preferences,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,29,Do you enjoy reading?,4,preferences,your partner enjoys reading?,5,preferences,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,30,Do you create art?,4,preferences,your partner creates art?,4,preferences,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,2,religion,0,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,32,Are you a spiritual person?,5,religion,your partner is a spiritual person?,3,religion,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,1,religion,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,34,Do you believe in God or a higher power?,2,religion,your partner believes in God or a higher power?,2,religion,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
633f63a85f73534dbcfa5ae5,35,Do you believe in an afterlife?,4,religion,your partner believes in an afterlife?,3,religion,1,high,preferences,29,Do you enjoy reading?,0,joyous-red
636149119f0c3ee5c09c95d6,1,Do you exercise regularly?,2,arbitrary,your partner exercises regularly?,4,arbitrary,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,4,arbitrary,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,3,Do you work from home?,4,arbitrary,your partner works from home?,3,arbitrary,0,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,3,arbitrary,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,5,arbitrary,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,3,background,0,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,3,background,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,8,Do you enjoy spending time with your family?,4,background,your partner enjoys spending time with their family?,3,background,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,9,Do you live in a city?,5,background,your partner lives in a city?,3,background,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,10,Do you live in a warm climate?,3,background,your partner lives in a warm climate?,3,background,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,3,identity,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,12,Do you identify as the gender which you were assigned at birth?,3,identity,your partner identifies as the gender they were assigned at birth?,3,identity,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,13,Do you identify as heterosexual?,1,identity,your partner identifies as heterosexual?,3,identity,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,14,Do you feel like an outsider in your local community?,4,identity,your partner feels like an outsider in their local community?,3,identity,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,15,Are you married or dating someone?,4,identity,your partner is married or dating someone?,3,identity,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,16,Can stealing ever be justified?,3,morality,your partner believes stealing can be justified?,3,morality,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,17,Is lying acceptable?,2,morality,your partner believes lying is acceptable?,3,morality,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,18,Are people innately good?,3,morality,your partner believes people are innately good?,3,morality,0,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,19,Can a machine be moral?,3,morality,your partner believes a machine can be moral?,3,morality,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,20,Is it ethical to eat meat?,4,morality,your partner believes it is ethical to eat meat?,5,morality,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,21,Do you feel like the country is moving in the right direction?,3,politics,your partner believes the country is moving in the right direction?,3,politics,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,3,politics,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
636149119f0c3ee5c09c95d6,23,Do you affiliate with any political party?,4,politics,your partner affiliates with any political party?,4,politics,1,high,arbitrary,5,Do you eat breakfast?,0,occupational-pink
