group_id,time_bin,bin_seconds,question,stance,question_category,question_domain,predicted_agreement,actual_agreement
national-bronze,5,75,2,opposing,different_domain,arbitrary,0.6,True
national-bronze,5,75,3,opposing,different_domain,arbitrary,0.5,False
national-bronze,5,75,4,opposing,different_domain,arbitrary,0.5,True
national-bronze,5,75,5,opposing,different_domain,arbitrary,0.55,False
national-bronze,5,75,6,opposing,different_domain,background,0.5,True
national-bronze,5,75,7,opposing,different_domain,background,0.85,False
national-bronze,5,75,8,opposing,different_domain,background,0.65,True
national-bronze,5,75,9,opposing,different_domain,background,0.5,False
national-bronze,5,75,10,opposing,different_domain,background,0.5,True
national-bronze,5,75,11,opposing,same_domain,identity,0.6,True
national-bronze,5,75,12,opposing,same_domain,identity,0.9,False
national-bronze,5,75,13,opposing,same_domain,identity,0.85,False
national-bronze,5,75,14,opposing,same_domain,identity,0.5,True
national-bronze,5,75,15,opposing,matched,identity,0.01,False
national-bronze,5,75,16,opposing,different_domain,morality,0.75,True
national-bronze,5,75,17,opposing,different_domain,morality,0.7,True
national-bronze,5,75,18,opposing,different_domain,morality,0.5,True
national-bronze,5,75,19,opposing,different_domain,morality,0.45,True
national-bronze,5,75,20,opposing,different_domain,morality,0.6,True
national-bronze,5,75,21,opposing,different_domain,politics,0.5,True
national-bronze,5,75,22,opposing,different_domain,politics,0.45,True
national-bronze,5,75,23,opposing,different_domain,politics,0.5,True
national-bronze,5,75,24,opposing,different_domain,politics,0.5,True
national-bronze,5,75,25,opposing,different_domain,politics,0.6,True
national-bronze,5,75,26,opposing,different_domain,preferences,0.5,True
national-bronze,5,75,27,opposing,different_domain,preferences,0.55,True
national-bronze,5,75,28,opposing,different_domain,preferences,0.5,True
national-bronze,5,75,29,opposing,different_domain,preferences,0.55,True
national-bronze,5,75,30,opposing,different_domain,preferences,0.4,False
national-bronze,5,75,31,opposing,different_domain,religion,0.5,True
national-bronze,5,75,32,opposing,different_domain,religion,0.5,True
national-bronze,5,75,33,opposing,different_domain,religion,0.5,True
national-bronze,5,75,34,opposing,different_domain,religion,0.5,True
national-bronze,5,75,35,opposing,different_domain,religion,0.5,True
mad-aqua,7,105,1,shared,different_domain,arbitrary,0.5,True
mad-aqua,7,105,2,shared,different_domain,arbitrary,0.52,True
mad-aqua,7,105,3,shared,different_domain,arbitrary,0.45,True
mad-aqua,7,105,4,shared,different_domain,arbitrary,0.48,True
mad-aqua,7,105,5,shared,different_domain,arbitrary,0.6,False
mad-aqua,7,105,6,shared,different_domain,background,0.45,True
mad-aqua,7,105,7,shared,different_domain,background,0.75,True
mad-aqua,7,105,8,shared,different_domain,background,0.7,True
mad-aqua,7,105,9,shared,different_domain,background,0.5,True
mad-aqua,7,105,10,shared,different_domain,background,0.5,False
mad-aqua,7,105,11,shared,same_domain,identity,0.6,True
mad-aqua,7,105,12,shared,same_domain,identity,0.99,True
mad-aqua,7,105,13,shared,same_domain,identity,0.95,True
mad-aqua,7,105,14,shared,same_domain,identity,0.7,False
mad-aqua,7,105,15,shared,matched,identity,0.98,True
mad-aqua,7,105,16,shared,different_domain,morality,0.65,False
mad-aqua,7,105,17,shared,different_domain,morality,0.6,False
mad-aqua,7,105,18,shared,different_domain,morality,0.55,True
mad-aqua,7,105,19,shared,different_domain,morality,0.45,True
mad-aqua,7,105,20,shared,different_domain,morality,0.65,True
mad-aqua,7,105,21,shared,different_domain,politics,0.5,True
mad-aqua,7,105,22,shared,different_domain,politics,0.5,True
mad-aqua,7,105,23,shared,different_domain,politics,0.55,True
mad-aqua,7,105,24,shared,different_domain,politics,0.5,True
mad-aqua,7,105,25,shared,different_domain,politics,0.65,True
mad-aqua,7,105,26,shared,different_domain,preferences,0.5,True
mad-aqua,7,105,27,shared,different_domain,preferences,0.5,True
mad-aqua,7,105,28,shared,different_domain,preferences,0.5,False
mad-aqua,7,105,29,shared,different_domain,preferences,0.5,True
mad-aqua,7,105,30,shared,different_domain,preferences,0.45,False
mad-aqua,7,105,31,shared,different_domain,religion,0.55,False
mad-aqua,7,105,32,shared,different_domain,religion,0.55,False
mad-aqua,7,105,33,shared,different_domain,religion,0.55,False
mad-aqua,7,105,34,shared,different_domain,religion,0.6,False
mad-aqua,7,105,35,shared,different_domain,religion,0.58,False
national-beige,4,60,1,opposing,different_domain,arbitrary,0.55,True
national-beige,4,60,2,opposing,different_domain,arbitrary,0.65,True
national-beige,4,60,3,opposing,different_domain,arbitrary,0.45,True
national-beige,4,60,4,opposing,different_domain,arbitrary,0.35,True
national-beige,4,60,5,opposing,different_domain,arbitrary,0.5,True
national-beige,4,60,6,opposing,different_domain,background,0.4,False
national-beige,4,60,7,opposing,different_domain,background,0.85,True
national-beige,4,60,8,opposing,different_domain,background,0.75,True
national-beige,4,60,9,opposing,different_domain,background,0.5,False
national-beige,4,60,10,opposing,different_domain,background,0.45,False
national-beige,4,60,11,opposing,matched,identity,0.01,False
national-beige,4,60,12,opposing,same_domain,identity,0.9,True
national-beige,4,60,13,opposing,same_domain,identity,0.85,True
national-beige,4,60,14,opposing,same_domain,identity,0.5,True
national-beige,4,60,15,opposing,same_domain,identity,0.4,True
national-beige,4,60,16,opposing,different_domain,morality,0.75,True
national-beige,4,60,17,opposing,different_domain,morality,0.65,False
national-beige,4,60,18,opposing,different_domain,morality,0.6,True
national-beige,4,60,19,opposing,different_domain,morality,0.45,False
national-beige,4,60,20,opposing,different_domain,morality,0.55,True
national-beige,4,60,21,opposing,different_domain,politics,0.45,True
national-beige,4,60,22,opposing,different_domain,politics,0.4,True
national-beige,4,60,23,opposing,different_domain,politics,0.5,True
national-beige,4,60,24,opposing,different_domain,politics,0.5,True
national-beige,4,60,25,opposing,different_domain,politics,0.7,True
national-beige,4,60,26,opposing,different_domain,preferences,0.6,True
national-beige,4,60,27,opposing,different_domain,preferences,0.45,True
national-beige,4,60,28,opposing,different_domain,preferences,0.55,True
national-beige,4,60,29,opposing,different_domain,preferences,0.6,True
national-beige,4,60,30,opposing,different_domain,preferences,0.35,True
national-beige,4,60,31,opposing,different_domain,religion,0.4,False
national-beige,4,60,32,opposing,different_domain,religion,0.5,True
national-beige,4,60,33,opposing,different_domain,religion,0.45,False
national-beige,4,60,34,opposing,different_domain,religion,0.55,True
national-beige,4,60,35,opposing,different_domain,religion,0.55,True
linguistic-apricot,3,45,1,opposing,same_domain,arbitrary,0.5,True
linguistic-apricot,3,45,2,opposing,same_domain,arbitrary,0.5,True
linguistic-apricot,3,45,3,opposing,matched,arbitrary,0.01,False
linguistic-apricot,3,45,4,opposing,same_domain,arbitrary,0.5,True
linguistic-apricot,3,45,5,opposing,same_domain,arbitrary,0.6,True
linguistic-apricot,3,45,6,opposing,different_domain,background,0.5,False
linguistic-apricot,3,45,7,opposing,different_domain,background,0.8,True
linguistic-apricot,3,45,8,opposing,different_domain,background,0.7,True
linguistic-apricot,3,45,9,opposing,different_domain,background,0.5,True
linguistic-apricot,3,45,10,opposing,different_domain,background,0.5,True
linguistic-apricot,3,45,11,opposing,different_domain,identity,0.5,True
linguistic-apricot,3,45,12,opposing,different_domain,identity,0.9,True
linguistic-apricot,3,45,13,opposing,different_domain,identity,0.85,True
linguistic-apricot,3,45,14,opposing,different_domain,identity,0.5,True
linguistic-apricot,3,45,15,opposing,different_domain,identity,0.5,False
linguistic-apricot,3,45,16,opposing,different_domain,morality,0.75,True
linguistic-apricot,3,45,17,opposing,different_domain,morality,0.7,True
linguistic-apricot,3,45,18,opposing,different_domain,morality,0.5,True
linguistic-apricot,3,45,19,opposing,different_domain,morality,0.6,True
linguistic-apricot,3,45,20,opposing,different_domain,morality,0.65,True
linguistic-apricot,3,45,21,opposing,different_domain,politics,0.35,True
linguistic-apricot,3,45,22,opposing,different_domain,politics,0.4,True
linguistic-apricot,3,45,23,opposing,different_domain,politics,0.45,True
linguistic-apricot,3,45,24,opposing,different_domain,politics,0.5,True
linguistic-apricot,3,45,25,opposing,different_domain,politics,0.6,True
linguistic-apricot,3,45,26,opposing,different_domain,preferences,0.5,True
linguistic-apricot,3,45,27,opposing,different_domain,preferences,0.5,True
linguistic-apricot,3,45,28,opposing,different_domain,preferences,0.5,True
linguistic-apricot,3,45,29,opposing,different_domain,preferences,0.5,True
linguistic-apricot,3,45,30,opposing,different_domain,preferences,0.6,True
linguistic-apricot,3,45,31,opposing,different_domain,religion,0.4,True
linguistic-apricot,3,45,32,opposing,different_domain,religion,0.5,True
linguistic-apricot,3,45,33,opposing,different_domain,religion,0.4,False
linguistic-apricot,3,45,34,opposing,different_domain,religion,0.5,True
linguistic-apricot,3,45,35,opposing,different_domain,religion,0.5,True
scornful-rose,6,90,1,shared,different_domain,arbitrary,0.52,True
scornful-rose,6,90,2,shared,different_domain,arbitrary,0.55,True
scornful-rose,6,90,3,shared,different_domain,arbitrary,0.48,True
scornful-rose,6,90,4,shared,different_domain,arbitrary,0.5,True
scornful-rose,6,90,5,shared,different_domain,arbitrary,0.65,True
scornful-rose,6,90,6,shared,different_domain,background,0.45,True
scornful-rose,6,90,7,shared,different_domain,background,0.45,False
scornful-rose,6,90,8,shared,different_domain,background,0.68,True
scornful-rose,6,90,9,shared,different_domain,background,0.5,False
scornful-rose,6,90,10,shared,different_domain,background,0.5,True
scornful-rose,6,90,11,shared,different_domain,identity,0.52,True
scornful-rose,6,90,12,shared,different_domain,identity,0.6,True
scornful-rose,6,90,13,shared,different_domain,identity,0.6,True
scornful-rose,6,90,14,shared,different_domain,identity,0.48,False
scornful-rose,6,90,15,shared,different_domain,identity,0.52,True
scornful-rose,6,90,16,shared,same_domain,morality,0.85,True
scornful-rose,6,90,17,shared,matched,morality,0.99,True
scornful-rose,6,90,18,shared,same_domain,morality,0.72,True
scornful-rose,6,90,19,shared,same_domain,morality,0.65,True
scornful-rose,6,90,20,shared,same_domain,morality,0.62,True
scornful-rose,6,90,21,shared,different_domain,politics,0.58,True
scornful-rose,6,90,22,shared,different_domain,politics,0.58,True
scornful-rose,6,90,23,shared,different_domain,politics,0.55,True
scornful-rose,6,90,24,shared,different_domain,politics,0.65,True
scornful-rose,6,90,25,shared,different_domain,politics,0.6,True
scornful-rose,6,90,26,shared,different_domain,preferences,0.55,True
scornful-rose,6,90,27,shared,different_domain,preferences,0.52,True
scornful-rose,6,90,28,shared,different_domain,preferences,0.5,True
scornful-rose,6,90,29,shared,different_domain,preferences,0.55,True
scornful-rose,6,90,30,shared,different_domain,preferences,0.5,True
scornful-rose,6,90,31,shared,different_domain,religion,0.55,True
scornful-rose,6,90,32,shared,different_domain,religion,0.6,False
scornful-rose,6,90,33,shared,different_domain,religion,0.55,True
scornful-rose,6,90,34,shared,different_domain,religion,0.58,False
scornful-rose,6,90,35,shared,different_domain,religion,0.58,True
specific-amethyst,7,105,1,opposing,different_domain,arbitrary,0.5,True
specific-amethyst,7,105,2,opposing,different_domain,arbitrary,0.6,True
specific-amethyst,7,105,3,opposing,different_domain,arbitrary,0.5,False
specific-amethyst,7,105,4,opposing,different_domain,arbitrary,0.5,False
specific-amethyst,7,105,5,opposing,different_domain,arbitrary,0.6,False
specific-amethyst,7,105,6,opposing,same_domain,background,0.35,False
specific-amethyst,7,105,7,opposing,matched,background,0.05,False
specific-amethyst,7,105,8,opposing,same_domain,background,0.75,True
specific-amethyst,7,105,9,opposing,same_domain,background,0.5,True
specific-amethyst,7,105,10,opposing,same_domain,background,0.5,True
specific-amethyst,7,105,11,opposing,different_domain,identity,0.5,False
specific-amethyst,7,105,12,opposing,different_domain,identity,0.95,True
specific-amethyst,7,105,13,opposing,different_domain,identity,0.9,True
specific-amethyst,7,105,14,opposing,different_domain,identity,0.45,True
specific-amethyst,7,105,15,opposing,different_domain,identity,0.5,True
specific-amethyst,7,105,16,opposing,different_domain,morality,0.7,True
specific-amethyst,7,105,17,opposing,different_domain,morality,0.6,False
specific-amethyst,7,105,18,opposing,different_domain,morality,0.6,False
specific-amethyst,7,105,19,opposing,different_domain,morality,0.5,True
specific-amethyst,7,105,20,opposing,different_domain,morality,0.85,True
specific-amethyst,7,105,21,opposing,different_domain,politics,0.5,False
specific-amethyst,7,105,22,opposing,different_domain,politics,0.55,True
specific-amethyst,7,105,23,opposing,different_domain,politics,0.5,True
specific-amethyst,7,105,24,opposing,different_domain,politics,0.5,True
specific-amethyst,7,105,25,opposing,different_domain,politics,0.7,True
specific-amethyst,7,105,26,opposing,different_domain,preferences,0.45,True
specific-amethyst,7,105,27,opposing,different_domain,preferences,0.5,True
specific-amethyst,7,105,28,opposing,different_domain,preferences,0.5,False
specific-amethyst,7,105,29,opposing,different_domain,preferences,0.5,False
specific-amethyst,7,105,30,opposing,different_domain,preferences,0.4,False
specific-amethyst,7,105,31,opposing,different_domain,religion,0.5,True
specific-amethyst,7,105,32,opposing,different_domain,religion,0.55,True
specific-amethyst,7,105,33,opposing,different_domain,religion,0.5,True
specific-amethyst,7,105,34,opposing,different_domain,religion,0.6,True
specific-amethyst,7,105,35,opposing,different_domain,religion,0.6,True
jittery-amaranth,7,105,1,shared,different_domain,arbitrary,0.58,True
jittery-amaranth,7,105,2,shared,different_domain,arbitrary,0.65,True
jittery-amaranth,7,105,3,shared,different_domain,arbitrary,0.55,False
jittery-amaranth,7,105,4,shared,different_domain,arbitrary,0.6,True
jittery-amaranth,7,105,5,shared,different_domain,arbitrary,0.62,True
jittery-amaranth,7,105,6,shared,different_domain,background,0.5,True
jittery-amaranth,7,105,7,shared,different_domain,background,0.85,False
jittery-amaranth,7,105,8,shared,different_domain,background,0.72,True
jittery-amaranth,7,105,9,shared,different_domain,background,0.55,True
jittery-amaranth,7,105,10,shared,different_domain,background,0.5,False
jittery-amaranth,7,105,11,shared,different_domain,identity,0.55,True
jittery-amaranth,7,105,12,shared,different_domain,identity,0.95,True
jittery-amaranth,7,105,13,shared,different_domain,identity,0.9,True
jittery-amaranth,7,105,14,shared,different_domain,identity,0.65,True
jittery-amaranth,7,105,15,shared,different_domain,identity,0.55,True
jittery-amaranth,7,105,16,shared,different_domain,morality,0.58,True
jittery-amaranth,7,105,17,shared,different_domain,morality,0.6,True
jittery-amaranth,7,105,18,shared,different_domain,morality,0.62,True
jittery-amaranth,7,105,19,shared,different_domain,morality,0.68,True
jittery-amaranth,7,105,20,shared,different_domain,morality,0.75,True
jittery-amaranth,7,105,21,shared,same_domain,politics,0.78,False
jittery-amaranth,7,105,22,shared,matched,politics,0.85,True
jittery-amaranth,7,105,23,shared,same_domain,politics,0.65,False
jittery-amaranth,7,105,24,shared,same_domain,politics,0.6,False
jittery-amaranth,7,105,25,shared,same_domain,politics,0.82,False
jittery-amaranth,7,105,26,shared,different_domain,preferences,0.6,True
jittery-amaranth,7,105,27,shared,different_domain,preferences,0.58,False
jittery-amaranth,7,105,28,shared,different_domain,preferences,0.55,True
jittery-amaranth,7,105,29,shared,different_domain,preferences,0.62,True
jittery-amaranth,7,105,30,shared,different_domain,preferences,0.52,False
jittery-amaranth,7,105,31,shared,different_domain,religion,0.55,True
jittery-amaranth,7,105,32,shared,different_domain,religion,0.58,True
jittery-amaranth,7,105,33,shared,different_domain,religion,0.55,False
jittery-amaranth,7,105,34,shared,different_domain,religion,0.6,True
jittery-amaranth,7,105,35,shared,different_domain,religion,0.58,True
specific-amethyst,2,30,1,opposing,different_domain,arbitrary,0.5,True
specific-amethyst,2,30,2,opposing,different_domain,arbitrary,0.65,True
specific-amethyst,2,30,3,opposing,different_domain,arbitrary,0.45,False
specific-amethyst,2,30,4,opposing,different_domain,arbitrary,0.5,False
specific-amethyst,2,30,5,opposing,different_domain,arbitrary,0.6,False
specific-amethyst,2,30,6,opposing,same_domain,background,0.85,False
specific-amethyst,2,30,7,opposing,matched,background,0.15,False
specific-amethyst,2,30,8,opposing,same_domain,background,0.75,True
specific-amethyst,2,30,9,opposing,same_domain,background,0.5,True
specific-amethyst,2,30,10,opposing,same_domain,background,0.5,True
specific-amethyst,2,30,11,opposing,different_domain,identity,0.5,False
specific-amethyst,2,30,12,opposing,different_domain,identity,0.9,True
specific-amethyst,2,30,13,opposing,different_domain,identity,0.85,True
specific-amethyst,2,30,14,opposing,different_domain,identity,0.4,True
specific-amethyst,2,30,15,opposing,different_domain,identity,0.5,True
specific-amethyst,2,30,16,opposing,different_domain,morality,0.7,True
specific-amethyst,2,30,17,opposing,different_domain,morality,0.7,False
specific-amethyst,2,30,18,opposing,different_domain,morality,0.55,False
specific-amethyst,2,30,19,opposing,different_domain,morality,0.5,True
specific-amethyst,2,30,20,opposing,different_domain,morality,0.8,True
specific-amethyst,2,30,21,opposing,different_domain,politics,0.4,False
specific-amethyst,2,30,22,opposing,different_domain,politics,0.6,True
specific-amethyst,2,30,23,opposing,different_domain,politics,0.35,True
specific-amethyst,2,30,24,opposing,different_domain,politics,0.5,True
specific-amethyst,2,30,25,opposing,different_domain,politics,0.7,True
specific-amethyst,2,30,26,opposing,different_domain,preferences,0.55,True
specific-amethyst,2,30,27,opposing,different_domain,preferences,0.55,True
specific-amethyst,2,30,28,opposing,different_domain,preferences,0.5,False
specific-amethyst,2,30,29,opposing,different_domain,preferences,0.6,False
specific-amethyst,2,30,30,opposing,different_domain,preferences,0.45,False
specific-amethyst,2,30,31,opposing,different_domain,religion,0.4,True
specific-amethyst,2,30,32,opposing,different_domain,religion,0.5,True
specific-amethyst,2,30,33,opposing,different_domain,religion,0.45,True
specific-amethyst,2,30,34,opposing,different_domain,religion,0.6,True
specific-amethyst,2,30,35,opposing,different_domain,religion,0.6,True
far-harlequin,6,90,1,opposing,different_domain,arbitrary,0.55,False
far-harlequin,6,90,2,opposing,different_domain,arbitrary,0.55,True
far-harlequin,6,90,3,opposing,different_domain,arbitrary,0.5,False
far-harlequin,6,90,4,opposing,different_domain,arbitrary,0.5,True
far-harlequin,6,90,5,opposing,different_domain,arbitrary,0.65,False
far-harlequin,6,90,6,opposing,different_domain,background,0.5,True
far-harlequin,6,90,7,opposing,different_domain,background,0.5,True
far-harlequin,6,90,8,opposing,different_domain,background,0.65,True
far-harlequin,6,90,9,opposing,different_domain,background,0.55,False
far-harlequin,6,90,10,opposing,different_domain,background,0.5,True
far-harlequin,6,90,11,opposing,same_domain,identity,0.5,True
far-harlequin,6,90,12,opposing,same_domain,identity,0.75,True
far-harlequin,6,90,13,opposing,matched,identity,0.05,False
far-harlequin,6,90,14,opposing,same_domain,identity,0.35,True
far-harlequin,6,90,15,opposing,same_domain,identity,0.5,False
far-harlequin,6,90,16,opposing,different_domain,morality,0.7,True
far-harlequin,6,90,17,opposing,different_domain,morality,0.7,True
far-harlequin,6,90,18,opposing,different_domain,morality,0.6,True
far-harlequin,6,90,19,opposing,different_domain,morality,0.5,False
far-harlequin,6,90,20,opposing,different_domain,morality,0.5,True
far-harlequin,6,90,21,opposing,different_domain,politics,0.7,True
far-harlequin,6,90,22,opposing,different_domain,politics,0.7,True
far-harlequin,6,90,23,opposing,different_domain,politics,0.45,False
far-harlequin,6,90,24,opposing,different_domain,politics,0.5,False
far-harlequin,6,90,25,opposing,different_domain,politics,0.85,True
far-harlequin,6,90,26,opposing,different_domain,preferences,0.6,True
far-harlequin,6,90,27,opposing,different_domain,preferences,0.6,False
far-harlequin,6,90,28,opposing,different_domain,preferences,0.5,True
far-harlequin,6,90,29,opposing,different_domain,preferences,0.6,True
far-harlequin,6,90,30,opposing,different_domain,preferences,0.5,True
far-harlequin,6,90,31,opposing,different_domain,religion,0.35,True
far-harlequin,6,90,32,opposing,different_domain,religion,0.45,True
far-harlequin,6,90,33,opposing,different_domain,religion,0.3,True
far-harlequin,6,90,34,opposing,different_domain,religion,0.35,True
far-harlequin,6,90,35,opposing,different_domain,religion,0.35,True
graceful-pink,4,60,1,shared,different_domain,arbitrary,0.62,True
graceful-pink,4,60,2,shared,different_domain,arbitrary,0.71,True
graceful-pink,4,60,3,shared,different_domain,arbitrary,0.45,False
graceful-pink,4,60,4,shared,different_domain,arbitrary,0.55,True
graceful-pink,4,60,5,shared,different_domain,arbitrary,0.78,True
graceful-pink,4,60,6,shared,different_domain,background,0.42,False
graceful-pink,4,60,7,shared,different_domain,background,0.85,False
graceful-pink,4,60,8,shared,different_domain,background,0.75,True
graceful-pink,4,60,9,shared,different_domain,background,0.5,False
graceful-pink,4,60,10,shared,different_domain,background,0.48,True
graceful-pink,4,60,11,shared,different_domain,identity,0.58,False
graceful-pink,4,60,12,shared,different_domain,identity,0.92,True
graceful-pink,4,60,13,shared,different_domain,identity,0.88,False
graceful-pink,4,60,14,shared,different_domain,identity,0.45,False
graceful-pink,4,60,15,shared,different_domain,identity,0.55,True
graceful-pink,4,60,16,shared,same_domain,morality,0.65,True
graceful-pink,4,60,17,shared,same_domain,morality,0.6,True
graceful-pink,4,60,18,shared,same_domain,morality,0.58,False
graceful-pink,4,60,19,shared,matched,morality,0.82,True
graceful-pink,4,60,20,shared,same_domain,morality,0.68,True
graceful-pink,4,60,21,shared,different_domain,politics,0.45,True
graceful-pink,4,60,22,shared,different_domain,politics,0.52,True
graceful-pink,4,60,23,shared,different_domain,politics,0.4,True
graceful-pink,4,60,24,shared,different_domain,politics,0.48,False
graceful-pink,4,60,25,shared,different_domain,politics,0.72,True
graceful-pink,4,60,26,shared,different_domain,preferences,0.62,True
graceful-pink,4,60,27,shared,different_domain,preferences,0.6,False
graceful-pink,4,60,28,shared,different_domain,preferences,0.5,False
graceful-pink,4,60,29,shared,different_domain,preferences,0.65,True
graceful-pink,4,60,30,shared,different_domain,preferences,0.75,True
graceful-pink,4,60,31,shared,different_domain,religion,0.45,True
graceful-pink,4,60,32,shared,different_domain,religion,0.55,True
graceful-pink,4,60,33,shared,different_domain,religion,0.45,False
graceful-pink,4,60,34,shared,different_domain,religion,0.52,True
graceful-pink,4,60,35,shared,different_domain,religion,0.5,True
reliable-lavender,11,165,1,shared,different_domain,arbitrary,0.52,True
reliable-lavender,11,165,2,shared,different_domain,arbitrary,0.55,True
reliable-lavender,11,165,3,shared,different_domain,arbitrary,0.48,False
reliable-lavender,11,165,4,shared,different_domain,arbitrary,0.51,False
reliable-lavender,11,165,5,shared,different_domain,arbitrary,0.75,False
reliable-lavender,11,165,6,shared,different_domain,background,0.45,False
reliable-lavender,11,165,7,shared,different_domain,background,0.82,True
reliable-lavender,11,165,8,shared,different_domain,background,0.78,True
reliable-lavender,11,165,9,shared,different_domain,background,0.5,False
reliable-lavender,11,165,10,shared,different_domain,background,0.45,False
reliable-lavender,11,165,11,shared,different_domain,identity,0.48,False
reliable-lavender,11,165,12,shared,different_domain,identity,0.92,True
reliable-lavender,11,165,13,shared,different_domain,identity,0.85,False
reliable-lavender,11,165,14,shared,different_domain,identity,0.42,True
reliable-lavender,11,165,15,shared,different_domain,identity,0.45,True
reliable-lavender,11,165,16,shared,different_domain,morality,0.62,False
reliable-lavender,11,165,17,shared,different_domain,morality,0.65,True
reliable-lavender,11,165,18,shared,different_domain,morality,0.55,False
reliable-lavender,11,165,19,shared,different_domain,morality,0.41,True
reliable-lavender,11,165,20,shared,different_domain,morality,0.68,False
reliable-lavender,11,165,21,shared,different_domain,politics,0.45,True
reliable-lavender,11,165,22,shared,different_domain,politics,0.58,True
reliable-lavender,11,165,23,shared,different_domain,politics,0.52,False
reliable-lavender,11,165,24,shared,different_domain,politics,0.48,True
reliable-lavender,11,165,25,shared,different_domain,politics,0.72,True
reliable-lavender,11,165,26,shared,same_domain,preferences,0.72,True
reliable-lavender,11,165,27,shared,same_domain,preferences,0.61,True
reliable-lavender,11,165,28,shared,same_domain,preferences,0.5,True
reliable-lavender,11,165,29,shared,matched,preferences,0.99,True
reliable-lavender,11,165,30,shared,same_domain,preferences,0.65,True
reliable-lavender,11,165,31,shared,different_domain,religion,0.58,True
reliable-lavender,11,165,32,shared,different_domain,religion,0.55,False
reliable-lavender,11,165,33,shared,different_domain,religion,0.56,True
reliable-lavender,11,165,34,shared,different_domain,religion,0.54,True
reliable-lavender,11,165,35,shared,different_domain,religion,0.62,True
chubby-teal,8,120,1,opposing,different_domain,arbitrary,0.55,True
chubby-teal,8,120,2,opposing,different_domain,arbitrary,0.58,True
chubby-teal,8,120,3,opposing,different_domain,arbitrary,0.65,True
chubby-teal,8,120,4,opposing,different_domain,arbitrary,0.55,True
chubby-teal,8,120,5,opposing,different_domain,arbitrary,0.7,True
chubby-teal,8,120,6,opposing,different_domain,background,0.45,True
chubby-teal,8,120,7,opposing,different_domain,background,0.5,True
chubby-teal,8,120,8,opposing,different_domain,background,0.75,True
chubby-teal,8,120,9,opposing,different_domain,background,0.6,False
chubby-teal,8,120,10,opposing,different_domain,background,0.5,False
chubby-teal,8,120,11,opposing,different_domain,identity,0.55,False
chubby-teal,8,120,12,opposing,different_domain,identity,0.88,True
chubby-teal,8,120,13,opposing,different_domain,identity,0.85,True
chubby-teal,8,120,14,opposing,different_domain,identity,0.45,True
chubby-teal,8,120,15,opposing,different_domain,identity,0.55,False
chubby-teal,8,120,16,opposing,different_domain,morality,0.45,True
chubby-teal,8,120,17,opposing,different_domain,morality,0.48,True
chubby-teal,8,120,18,opposing,different_domain,morality,0.52,True
chubby-teal,8,120,19,opposing,different_domain,morality,0.48,True
chubby-teal,8,120,20,opposing,different_domain,morality,0.5,True
chubby-teal,8,120,21,opposing,different_domain,politics,0.55,True
chubby-teal,8,120,22,opposing,different_domain,politics,0.52,True
chubby-teal,8,120,23,opposing,different_domain,politics,0.58,True
chubby-teal,8,120,24,opposing,different_domain,politics,0.5,True
chubby-teal,8,120,25,opposing,different_domain,politics,0.65,True
chubby-teal,8,120,26,opposing,same_domain,preferences,0.48,True
chubby-teal,8,120,27,opposing,same_domain,preferences,0.52,False
chubby-teal,8,120,28,opposing,matched,preferences,0.1,True
chubby-teal,8,120,29,opposing,same_domain,preferences,0.45,True
chubby-teal,8,120,30,opposing,same_domain,preferences,0.42,True
chubby-teal,8,120,31,opposing,different_domain,religion,0.58,True
chubby-teal,8,120,32,opposing,different_domain,religion,0.55,False
chubby-teal,8,120,33,opposing,different_domain,religion,0.58,True
chubby-teal,8,120,34,opposing,different_domain,religion,0.6,False
chubby-teal,8,120,35,opposing,different_domain,religion,0.55,True
faithful-lavender,4,60,1,opposing,different_domain,arbitrary,0.55,False
faithful-lavender,4,60,2,opposing,different_domain,arbitrary,0.6,False
faithful-lavender,4,60,3,opposing,different_domain,arbitrary,0.5,True
faithful-lavender,4,60,4,opposing,different_domain,arbitrary,0.35,True
faithful-lavender,4,60,5,opposing,different_domain,arbitrary,0.65,True
faithful-lavender,4,60,6,opposing,different_domain,background,0.5,True
faithful-lavender,4,60,7,opposing,different_domain,background,0.5,True
faithful-lavender,4,60,8,opposing,different_domain,background,0.85,True
faithful-lavender,4,60,9,opposing,different_domain,background,0.5,True
faithful-lavender,4,60,10,opposing,different_domain,background,0.5,False
faithful-lavender,4,60,11,opposing,same_domain,identity,0.3,True
faithful-lavender,4,60,12,opposing,same_domain,identity,0.9,True
faithful-lavender,4,60,13,opposing,same_domain,identity,0.9,False
faithful-lavender,4,60,14,opposing,same_domain,identity,0.5,True
faithful-lavender,4,60,15,opposing,matched,identity,0.01,False
faithful-lavender,4,60,16,opposing,different_domain,morality,0.7,True
faithful-lavender,4,60,17,opposing,different_domain,morality,0.7,True
faithful-lavender,4,60,18,opposing,different_domain,morality,0.5,True
faithful-lavender,4,60,19,opposing,different_domain,morality,0.4,True
faithful-lavender,4,60,20,opposing,different_domain,morality,0.6,True
faithful-lavender,4,60,21,opposing,different_domain,politics,0.45,True
faithful-lavender,4,60,22,opposing,different_domain,politics,0.45,True
faithful-lavender,4,60,23,opposing,different_domain,politics,0.4,True
faithful-lavender,4,60,24,opposing,different_domain,politics,0.5,False
faithful-lavender,4,60,25,opposing,different_domain,politics,0.8,True
faithful-lavender,4,60,26,opposing,different_domain,preferences,0.55,True
